order_id,product,quantity_ordered,price_each,order_date,purchase_address,month_name
176791,Google Phone,1,600.0,2019-04-21 11:43:00,"908 Jackson St, Los Angeles, CA 90001",April
176792,27in 4K Gaming Monitor,1,389.989990234375,2019-04-30 19:29:00,"772 11th St, Atlanta, GA 30301",April
176793,Wired Headphones,1,11.989999771118164,2019-04-17 17:09:00,"147 South St, San Francisco, CA 94016",April
176794,Lightning Charging Cable,1,14.949999809265137,2019-10-04 21:40:00,"425 Adams St, Dallas, TX 75001",October
176795,Wired Headphones,1,11.989999771118164,2019-04-13 11:46:00,"360 Center St, San Francisco, CA 94016",April
176796,Bose SoundSport Headphones,1,99.98999786376952,2019-07-04 08:44:00,"5 2nd St, Los Angeles, CA 90001",July
176797,Google Phone,1,600.0,2019-04-21 08:54:00,"923 Elm St, Los Angeles, CA 90001",April
176797,Bose SoundSport Headphones,1,99.98999786376952,2019-04-21 08:54:00,"923 Elm St, Los Angeles, CA 90001",April
176797,Wired Headphones,1,11.989999771118164,2019-04-21 08:54:00,"923 Elm St, Los Angeles, CA 90001",April
176798,iPhone,1,700.0,2019-06-04 10:31:00,"445 Jefferson St, Atlanta, GA 30301",June
176799,Wired Headphones,1,11.989999771118164,2019-03-04 14:24:00,"452 Spruce St, Portland, OR 97035",March
176800,Lightning Charging Cable,1,14.949999809265137,2019-09-04 11:35:00,"766 West St, Atlanta, GA 30301",September
176801,Vareebadd Phone,1,400.0,2019-04-28 18:52:00,"125 North St, San Francisco, CA 94016",April
176802,AA Batteries (4-pack),1,3.839999914169312,2019-04-29 17:33:00,"627 12th St, Boston, MA 02215",April
176803,AA Batteries (4-pack),1,3.839999914169312,2019-01-04 23:00:00,"649 7th St, Austin, TX 73301",January
176804,Bose SoundSport Headphones,1,99.98999786376952,2019-04-21 21:56:00,"690 Walnut St, Seattle, WA 98101",April
176805,Google Phone,1,600.0,2019-01-04 15:50:00,"91 Lincoln St, Portland, OR 97035",January
176805,USB-C Charging Cable,1,11.949999809265137,2019-01-04 15:50:00,"91 Lincoln St, Portland, OR 97035",January
176806,Macbook Pro Laptop,1,1700.0,2019-04-22 13:26:00,"197 Cherry St, Austin, TX 73301",April
176807,USB-C Charging Cable,1,11.949999809265137,2019-04-21 17:13:00,"758 Hill St, Seattle, WA 98101",April
176808,Google Phone,1,600.0,2019-04-28 18:03:00,"933 Meadow St, San Francisco, CA 94016",April
176808,Wired Headphones,1,11.989999771118164,2019-04-28 18:03:00,"933 Meadow St, San Francisco, CA 94016",April
176809,Bose SoundSport Headphones,2,99.98999786376952,2019-04-19 01:14:00,"278 13th St, San Francisco, CA 94016",April
176810,AAA Batteries (4-pack),1,2.990000009536743,2019-04-30 14:57:00,"86 Meadow St, Atlanta, GA 30301",April
176811,AA Batteries (4-pack),2,3.839999914169312,2019-04-14 23:02:00,"456 13th St, Dallas, TX 75001",April
176812,Wired Headphones,1,11.989999771118164,2019-04-20 16:40:00,"569 Willow St, New York City, NY 10001",April
176813,Google Phone,1,600.0,2019-04-28 18:01:00,"269 Hill St, Atlanta, GA 30301",April
176813,Wired Headphones,1,11.989999771118164,2019-04-28 18:01:00,"269 Hill St, Atlanta, GA 30301",April
176814,Lightning Charging Cable,1,14.949999809265137,2019-09-04 12:09:00,"501 13th St, New York City, NY 10001",September
176815,AAA Batteries (4-pack),1,2.990000009536743,2019-04-04 13:36:00,"327 Adams St, San Francisco, CA 94016",April
176816,27in 4K Gaming Monitor,1,389.989990234375,2019-04-19 20:14:00,"623 Lincoln St, Portland, OR 97035",April
176817,Lightning Charging Cable,1,14.949999809265137,2019-04-26 20:47:00,"284 Walnut St, Seattle, WA 98101",April
176818,Wired Headphones,1,11.989999771118164,2019-09-04 02:19:00,"642 13th St, San Francisco, CA 94016",September
176819,AA Batteries (4-pack),2,3.839999914169312,2019-04-15 05:44:00,"615 9th St, Portland, OR 97035",April
176820,USB-C Charging Cable,1,11.949999809265137,2019-04-17 12:10:00,"654 Adams St, Boston, MA 02215",April
176821,34in Ultrawide Monitor,1,379.989990234375,2019-04-18 15:08:00,"72 Meadow St, San Francisco, CA 94016",April
176822,AAA Batteries (4-pack),1,2.990000009536743,2019-04-22 19:50:00,"40 Cedar St, Seattle, WA 98101",April
176823,Wired Headphones,1,11.989999771118164,2019-06-04 20:18:00,"893 11th St, Seattle, WA 98101",June
176824,USB-C Charging Cable,2,11.949999809265137,2019-03-04 13:01:00,"983 Center St, Los Angeles, CA 90001",March
176825,LG Washing Machine,1,600.0,2019-04-13 22:31:00,"338 6th St, San Francisco, CA 94016",April
176826,Bose SoundSport Headphones,1,99.98999786376952,2019-11-04 00:15:00,"72 Meadow St, San Francisco, CA 94016",November
176827,AAA Batteries (4-pack),1,2.990000009536743,2019-04-20 13:36:00,"465 Hickory St, Los Angeles, CA 90001",April
176828,iPhone,1,700.0,2019-07-04 22:13:00,"696 Highland St, Seattle, WA 98101",July
176829,Wired Headphones,1,11.989999771118164,2019-04-30 09:09:00,"335 Wilson St, San Francisco, CA 94016",April
176830,Wired Headphones,1,11.989999771118164,2019-04-18 12:02:00,"663 5th St, Austin, TX 73301",April
176831,USB-C Charging Cable,1,11.949999809265137,2019-01-04 07:39:00,"743 Spruce St, San Francisco, CA 94016",January
176832,Apple Airpods Headphones,1,150.0,2019-04-19 20:21:00,"533 Spruce St, Los Angeles, CA 90001",April
176833,Wired Headphones,1,11.989999771118164,2019-04-21 19:32:00,"226 Madison St, Boston, MA 02215",April
176834,Lightning Charging Cable,1,14.949999809265137,2019-04-15 20:42:00,"193 Forest St, San Francisco, CA 94016",April
176835,USB-C Charging Cable,1,11.949999809265137,2019-04-23 16:55:00,"628 10th St, Boston, MA 02215",April
176836,USB-C Charging Cable,2,11.949999809265137,2019-10-04 14:20:00,"857 Hickory St, Boston, MA 02215",October
176837,Lightning Charging Cable,1,14.949999809265137,2019-10-04 12:29:00,"213 River St, New York City, NY 10001",October
176838,Lightning Charging Cable,1,14.949999809265137,2019-05-04 18:44:00,"656 South St, New York City, NY 10001",May
176839,20in Monitor,1,109.98999786376952,2019-10-04 07:19:00,"625 Willow St, Boston, MA 02215",October
176840,USB-C Charging Cable,1,11.949999809265137,2019-02-04 10:08:00,"939 14th St, Austin, TX 73301",February
176841,AAA Batteries (4-pack),3,2.990000009536743,2019-04-26 22:50:00,"177 Highland St, San Francisco, CA 94016",April
176842,AA Batteries (4-pack),2,3.839999914169312,2019-06-04 23:16:00,"532 1st St, New York City, NY 10001",June
176843,34in Ultrawide Monitor,1,379.989990234375,2019-04-21 11:22:00,"733 Maple St, Atlanta, GA 30301",April
176844,AA Batteries (4-pack),1,3.839999914169312,2019-04-23 18:48:00,"983 Main St, Boston, MA 02215",April
176845,USB-C Charging Cable,1,11.949999809265137,2019-04-15 14:26:00,"925 Cedar St, San Francisco, CA 94016",April
176846,USB-C Charging Cable,1,11.949999809265137,2019-04-19 09:03:00,"599 10th St, New York City, NY 10001",April
176847,AA Batteries (4-pack),3,3.839999914169312,2019-03-04 16:00:00,"616 9th St, Austin, TX 73301",March
176848,27in FHD Monitor,1,149.99000549316406,2019-04-28 18:09:00,"442 Center St, Boston, MA 02215",April
176849,34in Ultrawide Monitor,1,379.989990234375,2019-04-22 10:59:00,"309 West St, San Francisco, CA 94016",April
176850,AA Batteries (4-pack),1,3.839999914169312,2019-03-04 12:40:00,"520 5th St, Seattle, WA 98101",March
176851,AA Batteries (4-pack),1,3.839999914169312,2019-09-04 22:58:00,"669 Dogwood St, San Francisco, CA 94016",September
176852,AA Batteries (4-pack),1,3.839999914169312,2019-09-04 13:58:00,"731 Lincoln St, Portland, OR 97035",September
176853,AA Batteries (4-pack),1,3.839999914169312,2019-04-24 11:41:00,"858 14th St, New York City, NY 10001",April
176854,AA Batteries (4-pack),1,3.839999914169312,2019-11-04 22:05:00,"460 South St, Los Angeles, CA 90001",November
176855,Wired Headphones,1,11.989999771118164,2019-04-21 16:42:00,"103 12th St, Los Angeles, CA 90001",April
176856,Lightning Charging Cable,1,14.949999809265137,2019-04-13 10:59:00,"459 8th St, San Francisco, CA 94016",April
176857,Bose SoundSport Headphones,1,99.98999786376952,2019-04-30 07:18:00,"418 14th St, Portland, OR 97035",April
176858,AAA Batteries (4-pack),1,2.990000009536743,2019-04-16 13:25:00,"669 Park St, Los Angeles, CA 90001",April
176859,AA Batteries (4-pack),1,3.839999914169312,2019-04-15 10:53:00,"525 Adams St, New York City, NY 10001",April
176860,USB-C Charging Cable,1,11.949999809265137,2019-04-04 11:00:00,"420 Hill St, San Francisco, CA 94016",April
176861,Bose SoundSport Headphones,1,99.98999786376952,2019-04-14 13:01:00,"370 9th St, Los Angeles, CA 90001",April
176862,AAA Batteries (4-pack),1,2.990000009536743,2019-04-29 11:37:00,"267 Willow St, San Francisco, CA 94016",April
176863,27in FHD Monitor,1,149.99000549316406,2019-04-19 17:18:00,"64 Maple St, New York City, NY 10001",April
176864,AAA Batteries (4-pack),2,2.990000009536743,2019-02-04 15:47:00,"453 Meadow St, San Francisco, CA 94016",February
176865,AA Batteries (4-pack),1,3.839999914169312,2019-04-18 14:28:00,"952 Washington St, New York City, NY 10001",April
176866,ThinkPad Laptop,1,999.989990234375,2019-02-04 11:42:00,"338 West St, New York City, NY 10001",February
176867,AAA Batteries (4-pack),1,2.990000009536743,2019-04-25 21:00:00,"483 Washington St, San Francisco, CA 94016",April
176868,20in Monitor,1,109.98999786376952,2019-05-04 07:37:00,"213 Highland St, Boston, MA 02215",May
176869,Apple Airpods Headphones,1,150.0,2019-04-23 18:33:00,"861 2nd St, Seattle, WA 98101",April
176870,AAA Batteries (4-pack),3,2.990000009536743,2019-05-04 18:38:00,"964 Park St, New York City, NY 10001",May
176871,AA Batteries (4-pack),1,3.839999914169312,2019-04-29 20:02:00,"489 9th St, Dallas, TX 75001",April
176872,AA Batteries (4-pack),1,3.839999914169312,2019-04-15 12:17:00,"678 Madison St, Los Angeles, CA 90001",April
176873,AA Batteries (4-pack),1,3.839999914169312,2019-06-04 05:26:00,"532 Spruce St, Los Angeles, CA 90001",June
176874,AAA Batteries (4-pack),1,2.990000009536743,2019-04-15 11:04:00,"325 Pine St, New York City, NY 10001",April
176875,27in 4K Gaming Monitor,1,389.989990234375,2019-04-23 19:26:00,"727 Forest St, San Francisco, CA 94016",April
176876,Bose SoundSport Headphones,1,99.98999786376952,2019-04-23 21:15:00,"263 Hickory St, Boston, MA 02215",April
176877,Lightning Charging Cable,1,14.949999809265137,2019-10-04 15:48:00,"289 4th St, San Francisco, CA 94016",October
176878,ThinkPad Laptop,1,999.989990234375,2019-04-13 09:15:00,"161 Highland St, San Francisco, CA 94016",April
176879,Flatscreen TV,1,300.0,2019-04-13 14:15:00,"370 Sunset St, Portland, ME 04101",April
176880,27in FHD Monitor,1,149.99000549316406,2019-04-04 08:36:00,"691 River St, New York City, NY 10001",April
176881,Wired Headphones,1,11.989999771118164,2019-04-22 20:59:00,"157 Sunset St, San Francisco, CA 94016",April
176882,Wired Headphones,1,11.989999771118164,2019-04-24 20:16:00,"929 Main St, Boston, MA 02215",April
176883,Wired Headphones,2,11.989999771118164,2019-04-15 09:24:00,"344 Dogwood St, New York City, NY 10001",April
176884,USB-C Charging Cable,1,11.949999809265137,2019-11-04 09:04:00,"813 Highland St, San Francisco, CA 94016",November
176885,34in Ultrawide Monitor,1,379.989990234375,2019-04-22 21:26:00,"582 River St, Boston, MA 02215",April
176886,Flatscreen TV,1,300.0,2019-04-19 20:44:00,"410 8th St, San Francisco, CA 94016",April
176887,AAA Batteries (4-pack),1,2.990000009536743,2019-01-04 12:59:00,"591 4th St, Boston, MA 02215",January
176888,Wired Headphones,1,11.989999771118164,2019-04-15 13:57:00,"608 5th St, New York City, NY 10001",April
176889,AAA Batteries (4-pack),1,2.990000009536743,2019-04-17 21:22:00,"837 Madison St, Boston, MA 02215",April
176890,USB-C Charging Cable,1,11.949999809265137,2019-04-25 17:35:00,"950 8th St, Austin, TX 73301",April
176891,AAA Batteries (4-pack),1,2.990000009536743,2019-07-04 11:52:00,"323 Ridge St, Portland, OR 97035",July
176892,AAA Batteries (4-pack),1,2.990000009536743,2019-12-04 22:50:00,"165 Meadow St, Boston, MA 02215",December
176893,AAA Batteries (4-pack),1,2.990000009536743,2019-04-23 14:01:00,"794 Dogwood St, Seattle, WA 98101",April
176894,Flatscreen TV,1,300.0,2019-04-13 17:23:00,"589 Park St, San Francisco, CA 94016",April
176895,Apple Airpods Headphones,1,150.0,2019-04-24 08:44:00,"286 6th St, Boston, MA 02215",April
176896,AAA Batteries (4-pack),2,2.990000009536743,2019-04-24 17:41:00,"77 Johnson St, Dallas, TX 75001",April
176897,Apple Airpods Headphones,1,150.0,2019-02-04 18:12:00,"941 Walnut St, San Francisco, CA 94016",February
176898,Apple Airpods Headphones,1,150.0,2019-04-18 17:05:00,"45 River St, New York City, NY 10001",April
176899,Lightning Charging Cable,1,14.949999809265137,2019-05-04 18:17:00,"269 South St, San Francisco, CA 94016",May
176900,Bose SoundSport Headphones,1,99.98999786376952,2019-04-21 06:17:00,"356 North St, Boston, MA 02215",April
176901,Lightning Charging Cable,1,14.949999809265137,2019-04-22 14:37:00,"25 8th St, Atlanta, GA 30301",April
176902,USB-C Charging Cable,1,11.949999809265137,2019-11-04 14:49:00,"166 Dogwood St, Atlanta, GA 30301",November
176903,iPhone,1,700.0,2019-09-04 11:10:00,"684 Main St, Boston, MA 02215",September
176904,AAA Batteries (4-pack),1,2.990000009536743,2019-04-13 15:44:00,"782 Ridge St, Boston, MA 02215",April
176905,27in FHD Monitor,1,149.99000549316406,2019-12-04 07:40:00,"92 Spruce St, New York City, NY 10001",December
176906,27in FHD Monitor,1,149.99000549316406,2019-07-04 20:14:00,"636 Cherry St, Los Angeles, CA 90001",July
176907,27in FHD Monitor,1,149.99000549316406,2019-11-04 01:43:00,"120 Sunset St, Los Angeles, CA 90001",November
176908,AAA Batteries (4-pack),1,2.990000009536743,2019-04-25 20:53:00,"802 Maple St, Seattle, WA 98101",April
176909,Wired Headphones,1,11.989999771118164,2019-04-22 09:53:00,"692 Jackson St, Portland, ME 04101",April
176910,AAA Batteries (4-pack),2,2.990000009536743,2019-04-19 14:46:00,"573 2nd St, Los Angeles, CA 90001",April
176911,AAA Batteries (4-pack),1,2.990000009536743,2019-12-04 10:29:00,"346 13th St, Los Angeles, CA 90001",December
176912,Apple Airpods Headphones,1,150.0,2019-04-25 14:33:00,"862 7th St, Seattle, WA 98101",April
176913,AAA Batteries (4-pack),1,2.990000009536743,2019-04-20 19:09:00,"340 11th St, Atlanta, GA 30301",April
176914,Lightning Charging Cable,1,14.949999809265137,2019-01-04 15:54:00,"846 Cherry St, San Francisco, CA 94016",January
176915,AAA Batteries (4-pack),1,2.990000009536743,2019-04-04 19:18:00,"64 Hill St, Dallas, TX 75001",April
176916,34in Ultrawide Monitor,1,379.989990234375,2019-04-18 07:45:00,"285 Cedar St, San Francisco, CA 94016",April
176917,USB-C Charging Cable,1,11.949999809265137,2019-04-14 19:50:00,"376 Sunset St, Boston, MA 02215",April
176918,USB-C Charging Cable,1,11.949999809265137,2019-10-04 09:57:00,"398 Elm St, Los Angeles, CA 90001",October
176919,AAA Batteries (4-pack),1,2.990000009536743,2019-04-29 07:02:00,"240 14th St, Boston, MA 02215",April
176920,Apple Airpods Headphones,1,150.0,2019-04-30 18:55:00,"117 Lake St, New York City, NY 10001",April
176921,Lightning Charging Cable,1,14.949999809265137,2019-04-24 17:56:00,"365 Wilson St, San Francisco, CA 94016",April
176922,Bose SoundSport Headphones,1,99.98999786376952,2019-02-04 21:08:00,"859 Hill St, Los Angeles, CA 90001",February
176923,LG Washing Machine,1,600.0,2019-04-26 12:48:00,"259 6th St, Los Angeles, CA 90001",April
176924,Bose SoundSport Headphones,1,99.98999786376952,2019-04-14 10:32:00,"375 4th St, New York City, NY 10001",April
176925,Lightning Charging Cable,1,14.949999809265137,2019-04-18 15:31:00,"920 Wilson St, New York City, NY 10001",April
176926,USB-C Charging Cable,1,11.949999809265137,2019-04-14 21:17:00,"921 Cedar St, Atlanta, GA 30301",April
176927,Wired Headphones,1,11.989999771118164,2019-04-18 18:40:00,"700 Sunset St, Los Angeles, CA 90001",April
176928,AAA Batteries (4-pack),1,2.990000009536743,2019-08-04 21:08:00,"203 Hickory St, San Francisco, CA 94016",August
176929,ThinkPad Laptop,1,999.989990234375,2019-11-04 22:13:00,"743 11th St, Dallas, TX 75001",November
176930,USB-C Charging Cable,1,11.949999809265137,2019-04-15 09:41:00,"161 Center St, Boston, MA 02215",April
176931,ThinkPad Laptop,1,999.989990234375,2019-04-13 08:47:00,"57 Pine St, New York City, NY 10001",April
176932,34in Ultrawide Monitor,1,379.989990234375,2019-04-28 17:02:00,"118 Church St, Seattle, WA 98101",April
176933,Flatscreen TV,1,300.0,2019-04-24 10:34:00,"698 Spruce St, New York City, NY 10001",April
176934,AAA Batteries (4-pack),1,2.990000009536743,2019-08-04 19:44:00,"329 Park St, New York City, NY 10001",August
176935,AAA Batteries (4-pack),1,2.990000009536743,2019-03-04 21:31:00,"315 1st St, Dallas, TX 75001",March
176935,27in FHD Monitor,1,149.99000549316406,2019-03-04 21:31:00,"315 1st St, Dallas, TX 75001",March
176936,Apple Airpods Headphones,1,150.0,2019-04-15 08:36:00,"846 Hickory St, Boston, MA 02215",April
176937,Google Phone,1,600.0,2019-04-30 22:04:00,"980 7th St, Los Angeles, CA 90001",April
176938,AAA Batteries (4-pack),1,2.990000009536743,2019-04-29 21:08:00,"249 Jefferson St, Los Angeles, CA 90001",April
176939,AAA Batteries (4-pack),1,2.990000009536743,2019-06-04 12:50:00,"418 12th St, San Francisco, CA 94016",June
176940,Lightning Charging Cable,1,14.949999809265137,2019-02-04 23:59:00,"864 Hickory St, Dallas, TX 75001",February
176941,27in 4K Gaming Monitor,1,389.989990234375,2019-11-04 18:46:00,"807 14th St, San Francisco, CA 94016",November
176942,AA Batteries (4-pack),1,3.839999914169312,2019-12-04 10:02:00,"419 Washington St, Portland, OR 97035",December
176943,Lightning Charging Cable,1,14.949999809265137,2019-09-04 06:50:00,"211 2nd St, San Francisco, CA 94016",September
176944,Bose SoundSport Headphones,1,99.98999786376952,2019-04-28 06:22:00,"719 West St, Austin, TX 73301",April
176945,USB-C Charging Cable,1,11.949999809265137,2019-04-24 02:17:00,"701 Pine St, Austin, TX 73301",April
176946,Lightning Charging Cable,1,14.949999809265137,2019-04-27 16:36:00,"991 6th St, New York City, NY 10001",April
176947,AA Batteries (4-pack),2,3.839999914169312,2019-02-04 18:40:00,"357 Center St, Los Angeles, CA 90001",February
176948,Wired Headphones,1,11.989999771118164,2019-04-26 09:46:00,"761 Highland St, San Francisco, CA 94016",April
176949,USB-C Charging Cable,1,11.949999809265137,2019-04-27 12:54:00,"347 Jackson St, Los Angeles, CA 90001",April
176950,Lightning Charging Cable,1,14.949999809265137,2019-04-04 08:54:00,"929 Johnson St, Dallas, TX 75001",April
176951,USB-C Charging Cable,2,11.949999809265137,2019-04-15 21:57:00,"606 Lakeview St, Boston, MA 02215",April
176952,AAA Batteries (4-pack),1,2.990000009536743,2019-06-04 18:47:00,"693 5th St, Los Angeles, CA 90001",June
